"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
24538779	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4874091305	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
35672554	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
367978765	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1223645563	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2266694804	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2170658222	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
20567250	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1042747801	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
112508171	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
237168787	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1019903540	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15197471	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22154680	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
803331092	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3386688502	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2252839610	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
250804122	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2959497429	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
335048584	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
525061815	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
409541058	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
167132770	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
898865990	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
296571098	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2205051136	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
127606931	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
341305767	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16129920	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
169150781	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3225812603	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
21611445	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3415764736	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
450341380	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
90642314	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
95631693	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1018010233	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
304140582	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
290114074	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
328531232	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15496068	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
731195041	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
99572856	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
102830176	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14098607	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
900431125	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
25672636	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
80198760	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
19198124	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3977237722	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
158276384	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18643437	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
811900688	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2394868099	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18586983	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
417444187	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
20361649	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
252747499	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
86388028	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
61136501	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
25365986	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
562332180	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3588788172	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
449882975	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
266651693	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1264616347	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
889994834	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
578613484	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
29216764	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
383945669	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
557712830	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1919254237	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
284559613	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
37105616	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
31512585	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
140936513	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
272990790	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
26787906	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
34401125	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
41634520	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3398770055	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
456156740	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
258943803	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
369857384	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2327730036	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
390418074	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
99373028	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4171483153	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
185747301	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
82016727	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
50371921	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16479107	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
125375423	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
17998216	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
225671375	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
334849468	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3440693962	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
111635980	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18179659	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
109257354	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3224596479	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
595769410	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
234822928	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14862747	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
269092308	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
444894135	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16340466	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
31297638	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1066775528	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
236171160	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16190478	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
51951241	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
232901331	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
258025056	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
7717812	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
236187892	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
619518150	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
161980094	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
135371020	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
805756028	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
300890854	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
244439200	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15463486	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
501890049	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
61567598	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
63478261	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
261951270	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
988874574	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
415333411	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
30737590	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
262322667	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
58143375	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
96617400	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16485793	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2156883990	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
7004382	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18166778	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
332417149	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2340959090	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1172823799	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
560079868	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
438966172	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3449429727	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
295983299	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
274295019	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2835313796	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3826751115	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
191953703	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
324331427	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4269568049	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
116489559	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
43674519	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
291913662	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
28387056	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1589624701	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
931449853	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1548152606	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3861646392	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
213861803	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
168221275	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
158774277	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
24892146	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3837629183	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
286432534	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
339902551	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
69522399	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1179929762	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16035724	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1074518754	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2414942622	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
604589177	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
46980135	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
68611923	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1014371204	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
67389567	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
172811469	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
47365941	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
147284936	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
25473430	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
354519705	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
287362420	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
264386210	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
254054171	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
362170102	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
74901728	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
82710096	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
272768103	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
125111640	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3363199611	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
406294981	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16193222	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2198059776	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2717172436	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
80350523	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
359009425	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
251871697	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
54274901	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4163830211	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22812754	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1230281	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
243239561	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
143865859	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4149690013	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2479033339	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
178126125	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
75935868	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2881431740	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
93519410	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1351048662	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2683739172	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1019120136	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
228592234	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
552059150	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
154985728	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
66348428	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3388287537	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
227144500	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
53019309	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
18235613	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4398893717	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3402779085	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3622904116	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
444241808	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
31819618	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14581233	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15160233	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
58510019	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3087045099	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
624805598	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
336693285	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
267554482	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
249846158	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
26063171	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1671234620	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4204944707	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3343603108	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14125897	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
41889949	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
272729976	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
344870222	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
371222723	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
69084726	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
342301350	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
69086398	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
196867714	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
87429132	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1378057123	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
29017722	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
205425209	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
133796790	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
234250191	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3103714278	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
32748287	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3277986193	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
964608343	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
54198185	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
404846338	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
174385219	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
558839534	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
48229546	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
712510682	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
325162750	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
250784170	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3607982174	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
277252491	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3142600819	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1445041303	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
28667949	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
368054396	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3302686803	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1137275306	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1390621278	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
830320254	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3430813821	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
112047805	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3285110376	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3885969088	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
70707457	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
250602315	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
122210008	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3093343595	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
75785294	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
339226628	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3306434174	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
622713510	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
72660086	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
347555346	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
288716091	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
154229540	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
113475955	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
581528553	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
231695300	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
41003460	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
135679573	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3439264919	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
89043072	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4756622446	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
864132289	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
41918119	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3229628282	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
698283583274934272	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2396897652	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
574102456	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
630741752	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
36976178	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2241141565	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
332405849	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
126884233	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
720832873	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
30056479	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
401692839	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
170739116	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
865352095	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16006592	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2688836640	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
469347112	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3301050255	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
239548612	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4860782064	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1358832422	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
113726030	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
59159771	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
11673352	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
36009071	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
808108063	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
179250421	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3383830631	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
269489548	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
14753	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2310866756	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
323480802	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
133995083	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1400892782	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
63479742	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3228579692	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4828937494	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
318568656	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
83164540	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
47209955	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2237668254	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
308706984	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
371019970	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2874309459	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
306362848	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
239905257	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15281574	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
31305822	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16871587	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
65100875	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
248890039	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
34768966	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
17073913	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1392114715	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
250568112	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15873978	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
25751784	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
15286245	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3409741510	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1247402868	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16083346	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1296276582	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3077715918	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
21428607	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
255620328	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
102835610	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
16571022	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
48417802	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
126145604	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2435896604	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
8426992	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2485713498	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
22662407	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2445877758	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
40742421	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
92079350	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
104905030	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1388443207	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
3290965597	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
707732605	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2759261691	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
55451509	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
164044641	0.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
332564767	1.0	""	""	""	""	""	""	""	""	""	""	""	""	""	""
